191.4679395,2.777064433
191.4879962,5.247472809
191.5080572,5.332578614
191.5281224,5.460568665
191.5481917,5.225968406
191.5682653,2.164493717
191.5883431,1.937297343
191.6084251,1.526583117
191.6280213,1.284515528
191.6481117,0.665224108
191.667716,6.151815661
191.6883049,5.733200181
191.7084079,0.513582093
191.7280246,0.9908113
191.7481359,0.762843867
191.7677607,0.886058141
191.7883711,1.7234764
191.8080042,2.379527285
191.8281323,2.436295839
191.8477735,2.451143644
191.8679099,3.701111977
191.8880505,4.449791484
191.9081954,4.307660479
191.927853,2.353652168
191.9480063,0.665148119
191.9681637,3.651116936
191.9883254,4.096333981
192.0079995,5.702837628
192.0281695,5.577636489
192.0478517,5.404647426
192.0680302,5.572516086
192.0882129,0.838290284
192.1079074,0.796218548
192.1280984,0.429586434
192.1478011,6.101012762
192.1680006,5.279131984
192.1882043,4.581872127
192.2079193,3.993799668
192.2276384,3.46596376
192.2478546,3.246789153
192.2680751,4.302388096
192.2878065,4.689417154
192.3080354,4.416383171
192.3277751,4.383319029
192.3480124,0.360864461
192.3682539,3.268272344
192.3880059,3.139888157
192.407762,5.488423387
192.4275221,5.294404593
192.4477804,5.050076775
192.468043,5.518020201
192.4878154,0.077849081
192.507592,6.248598114
192.5278672,6.134913067
192.5476519,0.228939783
192.5679355,0.924312752
192.5877286,0.756970226
192.6075256,0.230098759
192.6273268,5.852262079
192.6476272,2.40660662
192.6674366,1.48785707
192.6877454,6.141049123
192.7075631,5.031419166
192.7278804,4.571398545
192.7477063,0.553735142
192.7675363,2.653651257
192.7873704,2.132356164
192.8072085,0.982431846
192.8275469,5.748443473
192.8473933,4.745378625
192.8677401,1.447680096
192.8875948,0.473331671
192.9074536,0.015333681
192.9278131,6.022560863
192.9476801,0.407600429
192.9675513,0.759573858
192.9874265,0.542913451
193.0073059,0.298777934
193.0276865,0.814643309
193.0475741,1.21799807
193.0674658,0.838092399
193.0873617,0.331980246
193.1072616,2.584273529
193.1276633,2.256795607
193.1475715,5.022559156
193.1674839,0.77351782
193.1874004,0.298319098
193.2073209,6.195308384
193.2272456,6.198570547
193.2471744,0.630451831
193.2671073,0.182817321
193.2870443,5.713092097
193.3069854,4.840959174
193.3274293,3.758133991
193.3473788,2.494516691
193.3673324,1.614540026
193.38729,0.835141534
193.4072519,0.371718625
193.4272178,1.700195259
193.4471878,1.295866744
193.467162,0.73360482
193.4871403,0.168210514
193.5071228,1.273117465
193.527609,1.167482294
193.5471,3.896978956
193.5670948,1.737754084
193.5870938,5.724708071
193.6070969,5.059176999
193.6271041,5.273772848
193.6471154,5.957752663
193.6671309,5.452067378
193.68665,5.052022288
193.7071743,5.097677347
193.7272022,5.460507947
193.7472343,4.851146051
193.7667695,4.277145472
193.7868098,4.183399493
193.8068541,4.016168582
193.8269027,3.286009617
193.8469553,1.667633095
193.8670122,0.793483336
193.8865716,6.18781747
193.9071383,5.146169989
193.9272075,4.430497711
193.9467791,0.644823621
193.9668566,5.753661225
