1520.000, -76.431
1520.004, -74.829
1520.008, -75.515
1520.012, -74.906
1520.016, -74.678
1520.020, -75.077
1520.024, -74.342
1520.028, -75.389
1520.032, -75.193
1520.036, -74.300
1520.040, -73.335
1520.044, -75.105
1520.048, -77.494
1520.052, -75.328
1520.056, -75.384
1520.060, -74.472
1520.064, -72.575
1520.068, -74.831
1520.072, -77.666
1520.076, -75.796
1520.080, -76.450
1520.084, -76.707
1520.088, -73.132
1520.092, -77.214
1520.096, -75.643
1520.100, -75.663
1520.104, -74.365
1520.108, -74.938
1520.112, -73.393
1520.116, -75.014
1520.120, -73.987
1520.124, -75.594
1520.128, -76.326
1520.132, -78.315
1520.136, -74.506
1520.140, -76.466
1520.144, -77.082
1520.148, -78.861
1520.152, -76.271
1520.156, -75.051
1520.160, -78.122
1520.164, -75.287
1520.168, -75.263
1520.172, -75.249
1520.176, -74.740
1520.180, -74.212
1520.184, -78.600
1520.188, -74.627
1520.192, -75.540
1520.196, -75.660
1520.200, -74.170
1520.204, -74.806
1520.208, -74.411
1520.212, -77.194
1520.216, -74.587
1520.220, -74.532
1520.224, -77.424
1520.228, -78.112
1520.232, -75.030
1520.236, -76.997
1520.240, -75.269
1520.244, -75.476
1520.248, -75.321
1520.252, -76.281
1520.256, -75.722
1520.260, -74.430
1520.264, -75.481
1520.268, -74.324
1520.272, -74.283
1520.276, -73.924
1520.280, -76.390
1520.284, -77.846
1520.288, -74.698
1520.292, -78.480
1520.296, -73.711
1520.300, -76.191
1520.304, -78.406
1520.308, -74.973
1520.312, -75.111
1520.316, -76.404
1520.320, -75.486
1520.324, -75.175
1520.328, -76.529
1520.332, -76.949
1520.336, -75.465
1520.340, -76.652
1520.344, -74.740
1520.348, -74.453
1520.352, -77.591
1520.356, -76.475
1520.360, -73.923
1520.364, -75.622
1520.368, -76.772
1520.372, -75.707
1520.376, -74.958
1520.380, -75.313
1520.384, -73.889
1520.388, -75.069
1520.392, -75.971
1520.396, -76.876
1520.400, -75.790
1520.404, -74.353
1520.408, -76.037
1520.412, -77.234
1520.416, -73.761
1520.420, -73.317
1520.424, -76.527
1520.428, -76.428
1520.432, -76.252
1520.436, -78.523
1520.440, -78.111
1520.444, -73.878
1520.448, -73.984
1520.452, -74.877
1520.456, -75.919
1520.460, -73.889
1520.464, -76.764
1520.468, -74.281
1520.472, -74.873
1520.476, -77.302
1520.480, -77.249
1520.484, -76.172
1520.488, -74.614
1520.492, -75.746
1520.496, -73.833
1520.500, -75.943
1520.504, -74.941
1520.508, -76.022
1520.512, -74.096
1520.516, -73.154
1520.520, -73.390
1520.524, -73.008
1520.528, -75.287
1520.532, -73.289
1520.536, -76.003
1520.540, -80.046
1520.544, -77.587
1520.548, -76.608
1520.552, -77.651
1520.556, -74.994
1520.560, -73.454
1520.564, -74.631
1520.568, -75.335
1520.572, -74.493
1520.576, -77.205
1520.580, -75.764
1520.584, -74.201
1520.588, -73.886
1520.592, -75.385
1520.596, -74.108
1520.600, -72.903
1520.604, -76.588
1520.608, -76.425
1520.612, -75.119
1520.616, -74.586
1520.620, -76.890
1520.624, -76.443
1520.628, -74.018
1520.632, -76.172
1520.636, -75.425
1520.640, -76.564
1520.644, -78.962
1520.648, -75.737
1520.652, -77.963
1520.656, -73.517
1520.660, -74.902
1520.664, -74.801
1520.668, -73.923
1520.672, -73.793
1520.676, -77.413
1520.680, -74.378
1520.684, -74.603
1520.688, -76.374
1520.692, -73.877
1520.696, -75.303
1520.700, -73.418
1520.704, -74.298
1520.708, -74.011
1520.712, -74.632
1520.716, -73.896
1520.720, -74.665
1520.724, -75.389
1520.728, -74.050
1520.732, -75.286
1520.736, -76.612
1520.740, -74.650
1520.744, -75.601
1520.748, -74.374
1520.752, -77.177
1520.756, -73.945
1520.760, -74.744
1520.764, -73.847
1520.768, -75.960
1520.772, -74.470
1520.776, -74.238
1520.780, -75.403
1520.784, -74.597
1520.788, -75.371
1520.792, -77.524
1520.796, -77.494
1520.800, -74.137
1520.804, -74.963
1520.808, -73.747
1520.812, -75.291
1520.816, -78.575
1520.820, -80.106
1520.824, -76.811
1520.828, -75.448
1520.832, -75.109
1520.836, -74.230
1520.840, -73.412
1520.844, -78.245
1520.848, -76.102
1520.852, -76.365
1520.856, -73.239
1520.860, -74.444
1520.864, -77.035
1520.868, -75.797
1520.872, -74.782
1520.876, -77.812
1520.880, -78.105
1520.884, -73.642
1520.888, -76.798
1520.892, -75.640
1520.896, -77.183
1520.900, -74.406
1520.904, -76.648
1520.908, -76.787
1520.912, -78.121
1520.916, -73.906
1520.920, -76.267
1520.924, -77.547
1520.928, -74.450
1520.932, -73.579
1520.936, -74.308
1520.940, -73.853
1520.944, -74.755
1520.948, -75.213
1520.952, -75.551
1520.956, -75.907
1520.960, -77.558
1520.964, -76.389
1520.968, -74.998
1520.972, -76.219
1520.976, -74.683
1520.980, -75.168
1520.984, -77.157
1520.988, -74.478
1520.992, -73.806
1520.996, -75.592
1521.000, -74.858
1521.004, -74.547
1521.008, -74.752
1521.012, -75.554
1521.016, -73.584
1521.020, -73.920
1521.024, -75.490
1521.028, -77.031
1521.032, -76.486
1521.036, -79.431
1521.040, -73.364
1521.044, -74.327
1521.048, -74.632
1521.052, -77.459
1521.056, -75.124
1521.060, -73.740
1521.064, -77.469
1521.068, -75.410
1521.072, -75.769
1521.076, -73.497
1521.080, -75.417
1521.084, -74.870
1521.088, -74.950
1521.092, -76.391
1521.096, -74.817
1521.100, -76.729
1521.104, -77.882
1521.108, -74.778
1521.112, -73.366
1521.116, -74.349
1521.120, -73.592
1521.124, -73.902
1521.128, -74.883
1521.132, -72.802
1521.136, -74.350
1521.140, -75.805
1521.144, -75.364
1521.148, -74.067
1521.152, -76.006
1521.156, -74.991
1521.160, -75.227
1521.164, -77.188
1521.168, -74.675
1521.172, -75.447
1521.176, -77.706
1521.180, -76.071
1521.184, -76.749
1521.188, -77.054
1521.192, -74.475
1521.196, -75.128
1521.200, -74.701
1521.204, -76.123
1521.208, -76.112
1521.212, -76.194
1521.216, -74.622
1521.220, -74.409
1521.224, -77.506
1521.228, -76.182
1521.232, -75.642
1521.236, -77.831
1521.240, -74.819
1521.244, -74.915
1521.248, -73.985
1521.252, -75.089
1521.256, -73.233
1521.260, -76.663
1521.264, -75.930
1521.268, -75.022
1521.272, -74.887
1521.276, -73.840
1521.280, -75.090
1521.284, -74.566
1521.288, -74.386
1521.292, -76.515
1521.296, -74.488
1521.300, -73.537
1521.304, -75.226
1521.308, -75.776
1521.312, -76.345
1521.316, -75.175
1521.320, -74.468
1521.324, -76.216
1521.328, -74.575
1521.332, -76.408
1521.336, -76.641
1521.340, -76.027
1521.344, -75.545
1521.348, -74.493
1521.352, -74.576
1521.356, -74.268
1521.360, -76.318
1521.364, -73.908
1521.368, -75.033
1521.372, -76.151
1521.376, -78.426
1521.380, -75.594
1521.384, -74.221
1521.388, -74.392
1521.392, -75.335
1521.396, -73.453
1521.400, -75.794
1521.404, -75.888
1521.408, -74.334
1521.412, -74.320
1521.416, -74.174
1521.420, -75.292
1521.424, -73.899
1521.428, -74.048
1521.432, -75.522
1521.436, -74.190
