1530.000, -71.454
1530.004, -71.229
1530.008, -71.563
1530.012, -71.613
1530.016, -71.792
1530.020, -72.692
1530.024, -73.472
1530.028, -72.778
1530.032, -72.688
1530.036, -73.316
1530.040, -72.994
1530.044, -72.334
1530.048, -71.990
1530.052, -72.331
1530.056, -71.998
1530.060, -72.209
1530.064, -71.969
1530.068, -72.942
1530.072, -72.126
1530.076, -71.317
1530.080, -72.341
1530.084, -72.954
1530.088, -73.038
1530.092, -72.712
1530.096, -71.718
1530.100, -71.320
1530.104, -71.809
1530.108, -72.406
1530.112, -72.696
1530.116, -72.579
1530.120, -71.438
1530.124, -70.603
1530.128, -69.393
1530.132, -67.914
1530.136, -67.740
1530.140, -68.338
1530.144, -70.110
1530.148, -71.722
1530.152, -72.319
1530.156, -72.296
1530.160, -71.993
1530.164, -71.658
1530.168, -73.242
1530.172, -73.442
1530.176, -73.255
1530.180, -72.088
1530.184, -71.502
1530.188, -71.485
1530.192, -71.946
1530.196, -73.048
1530.200, -70.759
1530.204, -72.265
1530.208, -73.131
1530.212, -72.638
1530.216, -71.770
1530.220, -72.987
1530.224, -71.681
1530.228, -72.039
1530.232, -73.010
1530.236, -73.937
1530.240, -71.912
1530.244, -72.389
1530.248, -72.514
1530.252, -71.219
1530.256, -72.562
1530.260, -71.526
1530.264, -71.413
1530.268, -71.441
1530.272, -69.731
1530.276, -66.377
1530.280, -63.197
1530.284, -60.329
1530.288, -58.781
1530.292, -58.417
1530.296, -59.281
1530.300, -61.402
1530.304, -64.725
1530.308, -68.324
1530.312, -70.659
1530.316, -71.070
1530.320, -70.738
1530.324, -71.047
1530.328, -71.507
1530.332, -70.830
1530.336, -70.977
1530.340, -71.145
1530.344, -71.903
1530.348, -71.722
1530.352, -71.942
1530.356, -71.765
1530.360, -71.914
1530.364, -71.592
1530.368, -74.166
1530.372, -72.183
1530.376, -73.116
1530.380, -72.527
1530.384, -72.670
1530.388, -72.591
1530.392, -72.428
1530.396, -72.183
1530.400, -72.627
1530.404, -72.105
1530.408, -72.093
1530.412, -71.345
1530.416, -72.256
1530.420, -72.606
1530.424, -72.559
1530.428, -71.062
1530.432, -69.146
1530.436, -67.543
1530.440, -65.663
1530.444, -64.651
1530.448, -64.926
1530.452, -65.759
1530.456, -66.594
1530.460, -69.359
1530.464, -70.285
1530.468, -71.743
1530.472, -71.430
1530.476, -73.862
1530.480, -72.513
1530.484, -72.562
1530.488, -72.047
1530.492, -72.285
1530.496, -73.096
1530.500, -72.045
1530.504, -72.494
1530.508, -70.888
1530.512, -71.501
1530.516, -72.064
1530.520, -72.914
1530.524, -73.213
1530.528, -72.947
1530.532, -73.413
1530.536, -72.468
1530.540, -73.129
1530.544, -71.295
