191.448865,2.109796326
191.4689178,2.834471758
191.5090359,2.157195364
191.5291013,5.498453648
191.5491708,4.667863415
191.568755,1.621801358
191.5888329,3.467483799
191.608915,3.639969313
191.6290013,3.12308475
191.6490918,3.409713549
191.6686964,3.330078821
191.6887952,2.111457452
191.7088983,3.334970978
191.7290055,6.189764102
191.7486264,0.777146345
191.7687421,4.880897158
191.7888619,5.698504954
191.8089859,0.036838569
191.8286232,4.903237497
191.8487556,6.090626777
191.8688923,1.114454505
191.8890331,6.261302102
191.9086868,0.430416683
191.928836,1.125833289
191.9484979,5.80706553
191.9691471,3.158891121
191.9888172,5.396726555
192.0089833,0.708250063
192.0286615,0.406320949
192.048836,6.015840444
192.0690146,0.065971552
192.0887052,5.54465227
192.1088922,5.350308903
192.128591,5.590077676
192.1487864,3.698714438
192.168986,3.9863282
192.1886971,1.702714893
192.2089052,2.135866507
192.2286244,1.614661544
192.2488409,0.978872925
192.2690616,1.31762479
192.2887932,0.133239574
192.3085289,0.153125409
192.3287621,1.912227843
192.3489997,3.980572778
192.3687477,0.702001322
192.3889936,5.427075604
192.4087499,6.089652411
192.4285102,5.347869471
192.4487687,4.963442306
192.4685372,6.064032765
192.4888042,0.592986964
192.5085809,5.12916018
192.5283617,5.781855494
192.5486413,0.022373231
192.5684303,4.157046395
192.5887183,5.094923052
192.6085156,1.313402776
192.6283169,1.867945954
192.6486176,0.543652
192.6684272,0.526579899
192.6882408,0.53747674
192.7085541,5.51264993
192.728376,5.686469496
192.7685279,5.40274153
192.7883622,2.018218615
192.8082005,0.994766582
192.8285391,1.063612863
192.8483857,6.143411467
192.8687327,6.036691992
192.8885876,6.024610119
192.9079501,4.527404003
192.9283097,5.031203915
192.9481769,1.177363876
192.9680481,1.899364723
192.9884204,6.037084729
193.0083,0.189048896
193.0281836,0.599617945
193.0480713,5.187586033
193.0684605,5.812865983
193.0883566,0.42867918
193.1082567,5.937837776
193.1286586,5.061022684
193.1485671,5.56371022
193.1684796,3.762818073
193.1883963,0.384751045
193.207819,2.140196129
193.2282419,3.597047684
193.2481709,3.293663248
193.268104,1.762082355
193.2880412,1.813154728
193.3079826,0.819647383
193.3284267,0.027720835
193.3483764,0.059770545
193.3678312,3.655218108
193.387789,3.667633072
193.407751,1.451635532
193.4282162,1.374819614
193.4481865,0.780736288
193.4681608,5.960449113
193.4881394,5.877228573
193.508122,4.724813798
193.5281088,4.058285873
193.5480997,5.157135868
193.5680947,0.700428303
193.5880938,3.902869647
193.6080971,1.666480302
193.6281046,1.885174826
193.6481161,2.057482354
193.6681318,0.0915173
193.6876511,1.051255407
193.7081756,1.613545021
193.7282037,5.848830846
193.7477351,5.685819717
193.7677714,6.136082413
193.7878119,2.971126654
193.8078565,3.607411981
193.8279052,6.006356125
193.8479581,6.27690406
193.8675136,4.59566921
193.8875747,4.038348575
193.9076399,3.698526008
193.9277093,2.518213973
193.9477829,1.971978522
193.9678606,3.164915254
193.9874403,5.68235783
194.0075262,4.940878929
